LSOA21CD,num_sales,total_floor_area,total_price,price_per_sqm,adj_price_per_sqm
E01032564,334,23052.149999999994,58955657.0,2557,3998
E01003409,294,25883.149000000016,66698650.0,2577,3998
E01018239,496,60027.61000000001,157874100.0,2630,3998
E01003770,638,56112.18999999997,142222262.0,2535,3998
E01016282,928,75537.02000000002,186226315.0,2465,3997
E01021544,1048,63224.78000000002,158759561.0,2511,3997
E01033553,611,39539.19199999999,94523282.0,2391,3997
E01001095,680,56881.62999999996,145833187.0,2564,3997
E01000613,585,39030.31800000002,94250787.0,2415,3997
E01032848,958,96496.5696,241923490.0,2507,3997
E01035271,662,57619.14000000001,162172272.0,2815,3997
E01016316,781,93854.115,245304652.0,2614,3996
E01030782,576,56711.14599999999,147675323.0,2604,3996
E01023303,763,58339.185999999994,146534231.0,2512,3996
E01015911,418,55470.29800000007,148774879.0,2682,3996
E01031950,356,57220.40599999999,147054936.0,2570,3996
E01022706,471,79744.76499999997,211687586.0,2655,3996
E01031511,924,80589.66700000012,208685179.0,2589,3995
E01028794,400,43494.67000000002,113363163.0,2606,3995
E01021582,1751,119595.17999999998,302262756.0,2527,3995
E01035336,641,45541.29899999998,116010483.0,2547,3995
E01031370,389,32241.622000000007,85796791.0,2661,3995
E01034751,363,40927.16999999999,109215946.0,2669,3995
E01018240,297,35590.91000000001,93677711.0,2632,3995
E01000819,591,49494.14200000002,128139737.0,2589,3995
E01031751,1425,111171.81999999998,284614283.0,2560,3994
E01000570,269,22797.329999999998,56510329.0,2479,3994
E01031603,501,42258.698000000004,107994205.0,2556,3994
E01031731,426,37324.39000000001,99371777.0,2662,3994
E01003197,257,20197.38,52327024.0,2591,3994
E01028507,431,58300.1,150606025.0,2583,3994
E01028818,1094,79614.18099999995,203027663.0,2550,3994
E01035327,339,46518.640000000014,121205195.0,2606,3993
E01022469,535,61233.58239999999,158498316.0,2588,3993
E01002296,585,60441.79999999998,161225071.0,2667,3993
E01001296,152,13504.600000000002,34277450.0,2538,3993
E01031704,818,66084.96000000004,171129479.0,2590,3993
E01034523,418,43114.36,121043082.0,2807,3993
E01003483,275,19212.53,48712971.0,2535,3992
E01002326,513,40634.719999999994,107185334.0,2638,3992
E01002151,248,22253.799999999996,56863100.0,2555,3992
E01024322,422,37096.66,97705091.0,2634,3992
E01016956,750,62656.94999999998,163019325.0,2602,3992
E01002457,327,26763.46000000001,67259626.0,2513,3992
E01016892,718,62117.583399999974,161518234.0,2600,3992
E01027298,1118,113224.4510000001,330802160.0,2922,3992
E01030824,548,46420.59,121240012.0,2612,3991
E01002053,207,17452.39,44389530.0,2543,3991
E01016849,1072,97819.80999999995,246424472.0,2519,3991
E01017588,381,41805.42800000001,110064438.0,2633,3991
E01035750,419,48997.987750000015,126328220.0,2578,3991
E01035754,762,92734.89999999998,247395003.0,2668,3991
E01023855,1232,89332.03800000004,226040208.0,2530,3990
E01035459,439,44652.520000000004,130736828.0,2928,3990
E01030608,426,36924.47,96215152.0,2606,3990
E01031648,963,75300.77999999998,191064272.0,2537,3990
E01003664,468,42788.73400000002,110357749.0,2579,3990
E01003263,602,47449.581399999995,120876808.0,2547,3989
E01023777,760,70603.96000000002,184391987.0,2612,3989
E01022454,720,86117.27174999999,240767001.0,2796,3989
E01031229,1501,121154.64000000009,308579530.0,2547,3989
E01000781,452,30893.06000000001,80082320.0,2592,3989
E01000329,456,39830.37999999999,108838756.0,2733,3989
E01022087,1225,130920.88500000013,353256212.0,2698,3989
E01022070,568,89735.1599999999,231369413.0,2578,3989
E01022185,699,78116.93999999997,213560711.0,2734,3988
E01018303,312,39516.75999999997,102787001.0,2601,3988
E01003264,684,50200.22400000002,125596097.0,2502,3988
E01024364,473,51766.41000000001,135514153.0,2618,3988
E01002622,259,23404.44,58454928.0,2498,3988
E01031722,299,31424.75000000001,84342991.0,2684,3988
E01022977,448,57005.46,149961338.0,2631,3987
E01002396,204,19276.304000000004,48304150.0,2506,3987
E01016262,381,36069.348000000005,94786391.0,2628,3987
E01031593,700,58230.86499999998,146233588.0,2511,3987
E01014430,448,46539.75500000001,120346109.0,2586,3987
E01030791,534,58958.55799999999,154291064.0,2617,3987
E01033358,195,11668.000000000004,33616775.0,2881,3987
E01020532,1116,125405.95000000004,325317928.0,2594,3986
E01019027,923,87849.63999999998,228748349.0,2604,3986
E01031624,604,81504.94000000005,208682462.0,2560,3986
E01002651,260,22341.185,55249235.0,2473,3986
E01022509,936,68296.9,170177641.0,2492,3985
E01018224,387,52369.48999999999,135776105.0,2593,3985
E01002501,308,28234.22000000001,70744395.0,2506,3985
E01018288,298,41619.89,112302576.0,2698,3985
E01016192,670,59587.76000000002,150382534.0,2524,3985
E01031283,368,50209.08,130262172.0,2594,3985
E01023095,972,67577.93200000002,172422297.0,2551,3984
E01003760,569,51505.21999999999,133191141.0,2586,3984
E01024365,1030,102938.65999999996,276096421.0,2682,3984
E01022682,547,55499.57200000001,153559637.0,2767,3984
E01024330,547,60563.53999999998,158628834.0,2619,3984
E01031646,769,76555.41199999998,188262759.0,2459,3983
E01028707,632,50300.543,129185058.0,2568,3983
E01028713,595,82735.27370000002,217125688.0,2624,3982
E01016455,627,44900.7,118461646.0,2638,3982
E01002052,202,25101.789,64192990.0,2557,3982
E01030777,817,73403.10700000003,186182365.0,2536,3982
E01034373,559,71611.26,189794003.0,2650,3981
E01021258,807,60672.412,158727310.0,2616,3981
E01022137,1222,113790.12960000003,290242471.0,2551,3981
E01023632,642,55719.35999999998,150238252.0,2696,3980
E01016330,843,53299.14999999994,132324619.0,2483,3980
E01021828,1738,146337.2799999999,360164554.0,2461,3980
E01001423,354,27643.55,68823530.0,2490,3980
E01032857,617,52464.33999999998,128166335.0,2443,3979
E01033253,1016,74758.15999999997,188070611.0,2516,3979
E01003704,519,42532.44000000001,108323613.0,2547,3979
E01001141,447,31001.72000000001,78927678.0,2546,3979
E01016736,635,62776.41000000001,163898921.0,2611,3978
E01030203,913,106320.95800000007,278461104.0,2619,3978
E01022219,627,68591.31,184494749.0,2690,3978
E01000688,423,89540.87999999998,233275956.0,2605,3978
E01017845,751,52435.32399999999,132967415.0,2536,3977
E01021259,713,59937.156999999956,153864345.0,2567,3977
E01016993,400,33821.96199999999,87865811.0,2598,3977
E01016279,1054,74202.272,185114390.0,2495,3977
E01028482,460,62963.05,166723458.0,2648,3977
E01016364,677,78314.63000000005,200425876.0,2559,3977
E01021795,1814,122022.81000000001,304486824.0,2495,3977
E01033808,686,64254.78999999999,178569234.0,2779,3976
E01000366,697,60910.869999999966,157671041.0,2589,3976
E01023459,591,50180.62000000004,126842414.0,2528,3976
E01027655,596,94708.79000000001,250691581.0,2647,3976
W01002019,1968,126993.92599999995,309288509.0,2435,3975
E01030818,465,39096.856,100731106.0,2576,3975
E01023323,642,41520.25799999997,105197055.0,2534,3975
E01002331,437,39531.39000000001,104932355.0,2654,3975
E01021098,598,68475.77000000002,176574778.0,2579,3975
E01022876,504,56376.95,149938739.0,2660,3975
E01002281,686,50506.259999999995,138979800.0,2752,3975
E01024331,395,44149.22,116364925.0,2636,3975
E01016521,368,31659.433999999994,82365508.0,2602,3974
E01016367,874,67837.66000000005,171966293.0,2535,3974
E01000603,571,30872.670000000002,70900679.0,2297,3974
E01033613,1169,81194.85399999998,196498118.0,2420,3974
E01024329,569,68262.49999999999,176682189.0,2588,3974
E01018297,479,52964.049999999996,138602586.0,2617,3974
E01031465,406,61645.0,158359543.0,2569,3974
E01021571,468,68543.78999999998,179981219.0,2626,3974
E01010181,1155,145962.68980000002,378418379.0,2593,3974
E01031235,1178,102985.7399999999,259538585.0,2520,3974
E01032660,871,63438.19000000002,163457439.0,2577,3973
E01022705,525,65725.614,172567043.0,2626,3973
E01016355,1225,96720.33999999997,234565170.0,2425,3973
E01002258,627,49327.71999999998,130511561.0,2646,3973
E01022115,826,90234.3954000001,230972092.0,2560,3973
E01023952,1018,60902.23000000001,153074603.0,2513,3973
E01023327,427,34104.23000000001,88588668.0,2598,3973
E01033384,923,78900.06999999998,195610993.0,2479,3973
E01031225,766,90190.96999999997,235531257.0,2611,3973
E01034547,282,29599.28,88387805.0,2986,3973
E01032677,871,79577.63650000012,217351892.0,2731,3973
E01033944,101,8614.12,23806600.0,2764,3972
E01023448,830,73921.93000000005,182617324.0,2470,3972
E01030211,1324,114002.10999999991,296439900.0,2600,3972
E01031630,1019,94400.05999999998,242740356.0,2571,3971
E01030619,318,25207.1,66204826.0,2626,3971
E01033441,1242,89436.022,226177636.0,2529,3971
E01022127,943,74641.57439999998,188510774.0,2526,3971
E01000396,348,34399.151000000005,90555200.0,2632,3971
E01033276,386,13722.49,36456542.0,2657,3970
E01023705,415,35062.22999999999,89715295.0,2559,3970
E01032955,796,50634.19000000002,130372394.0,2575,3970
E01000400,539,43117.029999999984,112021482.0,2598,3970
E01031413,943,94087.89999999997,243058563.0,2583,3970
E01023978,220,40459.418000000005,103719955.0,2564,3970
E01001613,834,69345.15000000002,179838036.0,2593,3970
E01016503,459,35511.07000000001,90504943.0,2549,3969
E01024428,463,43044.675999999985,110663012.0,2571,3969
E01016661,417,40137.949,102800750.0,2561,3969
E01019092,574,68953.11000000003,177356759.0,2572,3969
E01024325,778,81441.36899999993,215189392.0,2642,3968
E01023329,314,28611.96999999999,75578754.0,2642,3968
E01035346,472,43526.64999999998,115207092.0,2647,3968
E01023611,331,26973.220000000005,70708346.0,2621,3968
E01001061,731,46944.530999999995,119354224.0,2542,3967
E01002332,616,51015.58000000001,133540347.0,2618,3967
E01028729,691,77266.42,209395421.0,2710,3967
E01032728,762,56560.549999999996,144654503.0,2558,3967
E01016383,894,59588.77300000003,148458087.0,2491,3967
E01030574,1007,79222.91399999996,201461556.0,2543,3967
E01014549,393,41475.75400000004,106459420.0,2567,3967
E01033139,977,70378.62000000001,176125307.0,2503,3967
E01001434,464,34971.340000000004,85733826.0,2452,3966
E01020485,554,47841.64200000004,125513696.0,2624,3966
E01018268,563,66364.48999999999,172863009.0,2605,3966
E01024345,390,48441.28999999997,126407865.0,2610,3966
E01031365,748,66837.73000000003,178754000.0,2674,3966
E01023287,822,95499.84100000001,250398494.0,2622,3966
E01017976,613,55387.37999999998,142344622.0,2570,3966
E01034783,505,44484.61,121620319.0,2734,3965
E01032808,897,66735.54000000001,175949219.0,2637,3965
E01023164,418,50677.092000000004,132443612.0,2613,3965
E01030618,1015,79298.222,203606259.0,2568,3965
E01024432,517,46466.76800000001,118897966.0,2559,3965
E01023301,793,53892.83,136189147.0,2527,3965
E01016502,383,34718.720000000016,88283420.0,2543,3965
E01034039,326,23551.490000000005,58389656.0,2479,3965
E01022086,407,50447.07000000002,136290594.0,2702,3965
E01033655,975,58125.12000000001,146385081.0,2518,3965
E01000015,634,42358.16999999999,105872046.0,2499,3964
E01002583,307,25196.859999999997,61551966.0,2443,3964
E01032565,391,28286.098700000002,72730195.0,2571,3964
E01000051,73,4104.69,10158560.0,2475,3964
E01020486,581,63196.64,169231069.0,2678,3964
E01015909,773,75700.406,199447425.0,2635,3964
E01028688,582,45606.079999999965,114354539.0,2507,3963
E01000393,616,53853.17999999998,140776425.0,2614,3963
E01023324,443,35174.36,91841431.0,2611,3963
E01032962,1539,108639.33000000005,262121069.0,2413,3962
E01002335,374,30063.275000000005,79258438.0,2636,3962
E01003666,1298,74847.37999999998,179076777.0,2393,3962
E01032562,416,30796.870000000006,79052072.0,2567,3962
E01010151,670,65506.57000000001,169920475.0,2594,3962
E01000358,491,43211.51000000001,113175222.0,2619,3961
E01030600,648,55681.71999999997,145622414.0,2615,3961
E01020406,1140,165378.64800000004,434137004.0,2625,3961
E01001546,567,39028.17400000001,97195125.0,2490,3961
E01024035,186,21687.55,55923183.0,2579,3961
E01016323,510,57110.45700000001,148715436.0,2604,3961
E01031256,751,83434.19000000005,215366689.0,2581,3960
E01017571,414,47250.76299999999,122897896.0,2601,3960
E01017953,321,27822.806000000008,72565917.0,2608,3960
E01004524,560,34642.09,86224944.0,2489,3960
E01034417,523,51371.42,150316552.0,2926,3960
E01031248,698,114236.95000000004,302861119.0,2651,3960
E01022392,298,51353.88720000003,132217108.0,2575,3960
E01030615,632,41018.36,101332976.0,2470,3960
E01024447,383,35359.88,94528508.0,2673,3960
E01030776,636,72569.923,184882705.0,2548,3960
E01016494,1001,61864.82000000001,151061719.0,2442,3959
E01002325,522,39754.41,105518618.0,2654,3959
E01016889,815,66543.92700000001,169122510.0,2542,3959
E01022521,779,76313.08800000003,193990105.0,2542,3959
E01000733,509,45858.84999999999,119709231.0,2610,3959
E01003325,473,37991.32000000001,95828153.0,2522,3959
E01032832,847,82318.26599999993,205696073.0,2499,3959
E01028477,859,86355.36800000003,233290469.0,2702,3959
E01033953,474,57010.0,164131441.0,2879,3958
E01024787,326,41037.64,106213313.0,2588,3958
E01010190,785,98584.23000000007,247997534.0,2516,3958
E01028515,798,68230.38000000003,170100181.0,2493,3958
E01024147,567,50125.8,131102031.0,2615,3958
E01028801,438,56339.55000000001,145804987.0,2588,3957
E01000617,234,22357.440000000002,55537644.0,2484,3957
E01021148,532,65609.90000000002,170627478.0,2601,3957
E01024038,391,50468.568799999994,131292653.0,2601,3957
E01035528,235,24878.77999999999,65542705.0,2634,3957
E01034722,523,52328.62700000001,146525885.0,2800,3957
E01023221,868,73228.56999999999,191000346.0,2608,3957
E01018258,498,55138.01999999998,143478340.0,2602,3957
E01021067,328,38959.59,100743880.0,2586,3957
E01017964,402,38170.56700000001,98696008.0,2586,3956
E01000330,811,56206.240000000005,143870867.0,2560,3956
E01016286,482,58073.739999999976,150444334.0,2591,3956
E01022390,521,60831.13599999998,155634098.0,2558,3956
E01022463,587,64908.139999999985,167968271.0,2588,3956
E01003783,509,34196.02999999999,80955322.0,2367,3956
E01001325,340,30340.264000000003,77464275.0,2553,3956
E01017969,560,47562.35500000001,118852120.0,2499,3956
E01017639,499,52497.51700000002,135121435.0,2574,3955
E01023034,724,72080.51000000001,184081946.0,2554,3955
E01018956,478,56100.72,147657626.0,2632,3955
E01020108,1143,118203.03299999994,309303304.0,2617,3955
E01009146,490,30213.67,84741991.0,2805,3955
E01020396,197,34591.16999999999,88445192.0,2557,3954
E01003651,366,39357.77219999999,100251143.0,2547,3954
E01010166,561,81102.20999999998,215163487.0,2653,3954
E01021555,331,37088.00000000003,96197623.0,2594,3953
E01014428,368,52475.48199999999,135914574.0,2590,3953
E01014513,592,65311.259999999995,169359573.0,2593,3953
E01023160,441,62771.90999999998,160026584.0,2549,3953
E01024782,605,51481.56,131759078.0,2559,3951
E01022195,562,51786.726800000004,134379047.0,2595,3951
E01016470,836,57938.68800000001,144976904.0,2502,3951
E01031500,831,91434.22399999997,240616126.0,2632,3950
E01014558,721,58197.51999999999,143421863.0,2464,3950
E01028666,834,57139.00999999995,142276080.0,2490,3950
E01033232,710,57577.309999999976,142971848.0,2483,3950
E01001547,481,39925.46999999999,99164559.0,2484,3949
E01024146,350,38192.81999999999,101065050.0,2646,3949
E01024116,785,88511.50400000002,233670061.0,2640,3949
E01021656,597,74359.04000000001,194042694.0,2610,3949
E01017586,547,63937.230000000025,165735806.0,2592,3949
E01028797,345,42454.69,111450786.0,2625,3949
E01034426,721,83027.25,246166163.0,2965,3948
E01018601,1227,119379.28900000003,308170075.0,2581,3948
E01023536,284,19625.439999999995,50048552.0,2550,3948
E01001682,394,36315.82999999998,93727289.0,2581,3948
E01017840,592,62021.15,160980133.0,2596,3947
E01001655,247,15898.569999999996,40040786.0,2519,3947
E01028821,1047,74646.33000000003,183090837.0,2453,3947
E01014539,707,71868.99000000003,180725335.0,2515,3947
E01002068,286,24031.62,59430704.0,2473,3947
E01031227,1028,122275.52000000008,319424314.0,2612,3947
E01033741,796,58791.111999999994,136961535.0,2330,3947
E01023117,775,74182.724,186676451.0,2516,3946
E01002266,387,35299.409999999996,94696085.0,2683,3946
E01034356,495,28495.15000000001,79875425.0,2803,3946
E01018607,436,92791.38000000008,241562542.0,2603,3946
E01031461,985,82301.76799999997,209980401.0,2551,3945
E01017715,333,43283.340000000004,111016931.0,2565,3945
E01023942,375,30509.090000000015,77450371.0,2539,3945
E01023275,418,56586.950000000004,147339944.0,2604,3945
E01016535,469,42420.777,105439650.0,2486,3945
E01002233,633,50151.80499999999,124470002.0,2482,3945
E01019374,626,54401.80000000006,138207801.0,2541,3945
E01001086,329,36702.220000000016,95760295.0,2609,3945
E01033422,501,32242.242999999995,78389623.0,2431,3945
E01028723,513,53891.195999999996,148395562.0,2754,3945
E01001651,377,29676.612,75868655.0,2557,3944
E01015431,288,38192.3,99571475.0,2607,3944
E01016961,951,95622.36400000002,249663080.0,2611,3944
E01030790,703,69275.27099999995,177211544.0,2558,3944
E01003139,487,40598.203,101030777.0,2489,3943
E01023956,406,30932.719999999998,78760084.0,2546,3943
E01002066,231,14247.300000000001,36026978.0,2529,3943
E01000451,609,52105.290000000015,134311334.0,2578,3943
E01024342,800,66228.49999999997,179535492.0,2711,3943
E01034936,413,48874.380000000005,127702723.0,2613,3943
E01001167,736,61686.35100000005,154056607.0,2497,3943
E01000985,311,38038.04,100599935.0,2645,3942
E01035324,538,52911.880000000005,146374750.0,2766,3942
E01024046,859,92303.15900000001,240136430.0,2602,3942
E01024347,530,65773.12000000002,171914761.0,2614,3941
E01002395,287,24309.624000000003,59588517.0,2451,3941
E01023660,1394,109939.306,280806469.0,2554,3941
E01035695,202,14617.74,35980360.0,2461,3941
E01004178,1068,73073.19380000008,183573511.0,2512,3940
E01000783,512,37883.50999999999,96610050.0,2550,3940
E01010154,607,89851.03000000003,231676378.0,2578,3940
E01002405,503,37511.547000000006,93100957.0,2482,3940
