postcode_district,property_type,num_sales,total_floor_area,total_price,price_per_sqm,adj_price_per_sqm
BB18,S,1074,102680.0,169261799.0,1648,2306
BB18,T,4260,371785.0,389983894.0,1049,1494
BB2,ALL,19933,1915759.0,2257521310.0,1178,1683
BB2,D,3962,497020.0,869984209.0,1750,2411
BB2,F,728,44603.0,61243335.0,1373,2003
BB2,S,4963,456978.0,612510325.0,1340,1911
BB2,T,10280,917158.0,713783441.0,778,1160
BB3,ALL,13829,1257720.0,1362332643.0,1083,1549
BB3,D,1881,227510.0,394883045.0,1736,2378
BB3,F,335,20709.0,29705031.0,1434,2154
BB3,S,2420,214912.0,306338540.0,1425,2006
BB3,T,9193,794589.0,631406027.0,795,1172
BB4,ALL,11096,1119754.0,1638341368.0,1463,2049
BB4,D,2266,309815.0,595287380.0,1921,2677
BB4,F,605,46973.0,82501820.0,1756,2520
BB4,S,2546,246779.0,394837968.0,1600,2214
BB4,T,5679,516187.0,565714200.0,1096,1550
BB5,ALL,18450,1654796.0,1618696800.0,978,1423
BB5,D,2033,226508.0,371280697.0,1639,2341
BB5,F,327,21217.0,24509911.0,1155,1728
BB5,S,3538,307612.0,446490104.0,1451,2041
BB5,T,12552,1099459.0,776416088.0,706,1054
BB6,ALL,2992,323730.0,493491036.0,1524,2168
BB6,D,726,114412.0,238304693.0,2083,2937
BB6,F,81,7505.0,11788780.0,1571,2285
BB6,S,602,60212.0,107902688.0,1792,2502
BB6,T,1583,141601.0,135494875.0,957,1397
BB7,ALL,11088,1163311.0,2379992730.0,2046,2810
BB7,D,3245,466791.0,1164696730.0,2495,3357
BB7,F,527,31805.0,63237325.0,1988,2817
BB7,S,2777,273786.0,553283059.0,2021,2761
BB7,T,4539,390929.0,598775616.0,1532,2193
BB8,ALL,8862,829993.0,969555938.0,1168,1655
BB8,D,927,124944.0,242792886.0,1943,2675
BB8,F,260,18238.0,28083720.0,1540,2236
BB8,S,1439,138269.0,214436716.0,1551,2172
BB8,T,6236,548542.0,484242616.0,883,1274
BB9,ALL,15117,1336945.0,1094004833.0,818,1212
BB9,D,1096,148483.0,230404179.0,1552,2269
BB9,F,183,12002.0,17793960.0,1483,2176
BB9,S,2389,217080.0,259659924.0,1196,1721
BB9,T,11449,959380.0,586146770.0,611,921
BD1,ALL,1544,101406.0,134207250.0,1323,2072
BD1,F,1378,72602.0,121048810.0,1667,2601
BD1,S,8,1445.0,1030000.0,713,1063
BD1,T,157,27155.0,11978440.0,441,717
BD10,ALL,9015,781835.0,1328146244.0,1699,2406
BD10,D,1870,216173.0,462076389.0,2138,2982
BD10,F,883,57105.0,100980410.0,1768,2614
BD10,S,3642,301049.0,456490076.0,1516,2134
BD10,T,2620,207508.0,308599369.0,1487,2143
BD11,ALL,2299,215130.0,424082169.0,1971,2752
BD11,D,508,70422.0,155651172.0,2210,3052
BD11,F,182,12614.0,22409483.0,1777,2575
BD11,S,868,78044.0,151798780.0,1945,2697
BD11,T,741,54050.0,94222734.0,1743,2483
BD12,ALL,2782,236328.0,356893239.0,1510,2141
BD12,D,385,44794.0,86350465.0,1928,2683
BD12,F,45,2465.0,3119245.0,1265,1946
BD12,S,1180,98783.0,155694106.0,1576,2224
BD12,T,1172,90286.0,111729423.0,1238,1786
BD13,ALL,5366,513672.0,839164636.0,1634,2300
BD13,D,1359,174484.0,333720821.0,1913,2672
BD13,F,200,15110.0,20983563.0,1389,2108
BD13,S,1653,148101.0,252391233.0,1704,2377
BD13,T,2154,175977.0,232069019.0,1319,1884
BD14,ALL,1435,134947.0,206861788.0,1533,2164
BD14,D,291,34529.0,65888580.0,1908,2703
BD14,F,97,6816.0,8877290.0,1302,1912
BD14,S,482,44712.0,71175324.0,1592,2228
BD14,T,565,48890.0,60920594.0,1246,1760
BD15,ALL,2808,255460.0,417467734.0,1634,2334
BD15,D,573,70681.0,138842074.0,1964,2760
BD15,F,203,11943.0,17504519.0,1466,2233
BD15,S,1230,105819.0,171492106.0,1621,2317
BD15,T,802,67017.0,89629035.0,1337,1930
BD16,ALL,9873,969288.0,1694115195.0,1748,2511
BD16,D,1993,286913.0,580258593.0,2022,2906
BD16,F,1513,98356.0,178574001.0,1816,2740
BD16,S,3028,275121.0,490333310.0,1782,2520
BD16,T,3339,308898.0,444949291.0,1440,2064
BD17,ALL,3909,374645.0,767440706.0,2048,2887
BD17,D,838,120183.0,277516703.0,2309,3194
BD17,F,809,50360.0,96775592.0,1922,2983
BD17,S,1435,130606.0,267131110.0,2045,2836
BD17,T,827,73496.0,126017301.0,1715,2409
BD18,ALL,9596,919465.0,1250974301.0,1361,1969
BD18,D,836,115797.0,192047722.0,1658,2434
BD18,F,910,56267.0,78215099.0,1390,2077
BD18,S,3974,376209.0,533288990.0,1418,2019
BD18,T,3876,371192.0,447422490.0,1205,1757
BD19,ALL,6241,560248.0,932347561.0,1664,2335
BD19,D,1350,178026.0,358148734.0,2012,2780
BD19,F,383,22358.0,41090247.0,1838,2665
BD19,S,1930,163645.0,274454730.0,1677,2337
BD19,T,2578,196219.0,258653850.0,1318,1894
BD2,ALL,11247,955934.0,1222091822.0,1278,1826
BD2,D,1009,109494.0,179407192.0,1639,2247
BD2,F,413,21583.0,28499605.0,1320,2017
BD2,S,5941,488370.0,688531217.0,1410,1992
BD2,T,3884,336487.0,325653808.0,968,1437
BD20,ALL,9000,923184.0,1722116998.0,1865,2611
BD20,D,2364,320721.0,667227649.0,2080,2891
BD20,F,513,34584.0,67074113.0,1939,2730
BD20,S,2728,263811.0,503061830.0,1907,2667
BD20,T,3395,304068.0,484753406.0,1594,2253
BD21,ALL,8087,763164.0,621224669.0,814,1215
BD21,D,416,52140.0,71563309.0,1373,2014
BD21,F,270,17306.0,17705222.0,1023,1431
BD21,S,1753,148571.0,176866221.0,1190,1733
BD21,T,5648,545147.0,355089917.0,651,990
BD22,ALL,7237,678935.0,1036445980.0,1527,2166
BD22,D,1206,159427.0,289022163.0,1813,2582
BD22,F,137,11917.0,17699739.0,1485,2122
BD22,S,2442,216036.0,341276296.0,1580,2213
BD22,T,3452,291555.0,388447782.0,1332,1905
BD23,ALL,9428,916182.0,1945365102.0,2123,2948
BD23,D,1650,236854.0,630609563.0,2662,3612
BD23,F,870,60480.0,136055086.0,2250,3146
BD23,S,2418,235120.0,513832267.0,2185,3018
BD23,T,4490,383728.0,664868186.0,1733,2464
BD24,ALL,1691,169660.0,363640760.0,2143,2987
BD24,D,382,51152.0,126381504.0,2471,3402
BD24,F,162,10172.0,23807299.0,2340,3260
BD24,S,398,38755.0,82665043.0,2133,2985
BD24,T,749,69581.0,130786914.0,1880,2644
BD3,ALL,8227,795090.0,500577556.0,630,980
BD3,D,61,8216.0,6846696.0,833,1308
BD3,F,259,16511.0,16328703.0,989,1503
BD3,S,1156,109333.0,92675649.0,848,1317
BD3,T,6751,661030.0,384726508.0,582,907
BD4,ALL,9543,803817.0,855629249.0,1064,1568
BD4,D,1099,120538.0,180732728.0,1499,2207
BD4,F,350,21370.0,28047261.0,1312,2075
BD4,S,3569,272635.0,344776454.0,1265,1820
BD4,T,4525,389274.0,302072806.0,776,1167
BD5,ALL,7499,663430.0,497773777.0,750,1157
BD5,D,252,28763.0,34758373.0,1208,1871
BD5,F,167,9214.0,8589586.0,932,1420
BD5,S,1731,146644.0,139736652.0,953,1446
BD5,T,5349,478809.0,314689166.0,657,1020
BD6,ALL,10704,861419.0,1112910874.0,1292,1906
BD6,D,1273,135810.0,202989817.0,1495,2267
BD6,F,329,17407.0,25325604.0,1455,2274
BD6,S,5462,434338.0,558396007.0,1286,1869
BD6,T,3640,273864.0,326199446.0,1191,1762
BD7,ALL,9149,851399.0,712239416.0,837,1274
BD7,D,384,47897.0,61205046.0,1278,1868
BD7,F,129,6178.0,6172679.0,999,1547
BD7,S,2567,223552.0,259912801.0,1163,1716
BD7,T,6069,573772.0,384948890.0,671,1049
BD8,ALL,6928,682938.0,504147268.0,738,1155
BD8,D,281,38486.0,49539960.0,1287,1991
BD8,F,461,28590.0,24420217.0,854,1349
BD8,S,1988,183020.0,183134598.0,1001,1527
BD8,T,4198,432842.0,247052493.0,571,911
BD9,ALL,7078,832689.0,729766698.0,876,1359
BD9,D,839,140968.0,156444063.0,1110,1693
BD9,F,510,34616.0,37293592.0,1077,1718
BD9,S,2790,316572.0,303008516.0,957,1482
BD9,T,2939,340533.0,233020527.0,684,1070
BH1,ALL,10174,738892.0,1564586681.0,2117,3184
BH1,D,505,58412.0,112950224.0,1934,2964
BH1,F,7658,492112.0,1115402651.0,2267,3398
BH1,S,909,92919.0,161005377.0,1733,2628
BH1,T,1102,95449.0,175228429.0,1836,2757
BH10,ALL,7098,624882.0,1556394024.0,2491,3527
BH10,D,4177,404656.0,1052517396.0,2601,3662
BH10,F,1067,63961.0,131005183.0,2048,3082
BH10,S,1399,120974.0,287695026.0,2378,3353
BH10,T,455,35291.0,85176419.0,2414,3388
BH11,ALL,6758,548967.0,1355549950.0,2469,3486
BH11,D,2526,236245.0,637242471.0,2697,3750
BH11,F,780,43188.0,89098575.0,2063,3075
BH11,S,1914,157558.0,362467120.0,2301,3244
BH11,T,1538,111976.0,266741784.0,2382,3425
BH12,ALL,14271,1195086.0,2745110772.0,2297,3318
BH12,D,5338,513909.0,1263074034.0,2458,3510
BH12,F,2685,151676.0,324143770.0,2137,3227
BH12,S,4356,384489.0,830094832.0,2159,3113
BH12,T,1892,145012.0,327798136.0,2260,3275
BH13,ALL,5357,842366.0,3172275062.0,3766,5413
BH13,D,1441,419875.0,1665579402.0,3967,5651
BH13,F,3637,379850.0,1340775341.0,3530,5122
BH13,S,118,19722.0,82693220.0,4193,6009
BH13,T,161,22919.0,83227099.0,3631,5356
BH14,ALL,12236,1431144.0,4321689863.0,3020,4310
BH14,D,4816,788970.0,2564825023.0,3251,4610
BH14,F,4401,325537.0,945235244.0,2904,4183
BH14,S,1802,195195.0,501694693.0,2570,3690
BH14,T,1217,121442.0,309934903.0,2552,3698
BH15,ALL,13716,1153452.0,2983744590.0,2587,3702
BH15,D,3782,391000.0,1057667079.0,2705,3779
BH15,F,4597,299422.0,810061923.0,2705,3981
BH15,S,2589,231321.0,549834741.0,2377,3384
BH15,T,2748,231709.0,566180847.0,2443,3532
BH16,ALL,4246,375461.0,976536306.0,2601,3652
BH16,D,1387,162243.0,466564303.0,2876,3984
BH16,F,566,32748.0,70481763.0,2152,3164
BH16,S,1119,93181.0,235106789.0,2523,3547
BH16,T,1174,87289.0,204383451.0,2341,3331
BH17,ALL,10023,751662.0,1845377734.0,2455,3565
BH17,D,2906,282846.0,734663046.0,2597,3675
BH17,F,1245,63767.0,125300380.0,1965,3012
BH17,S,2632,200070.0,490903467.0,2454,3564
BH17,T,3240,204979.0,494510841.0,2412,3587
BH18,ALL,4307,522424.0,1478531071.0,2830,3972
BH18,D,3444,450046.0,1279655829.0,2843,3983
BH18,F,422,29083.0,85674272.0,2946,4156
BH18,S,391,38745.0,101341699.0,2616,3731
BH18,T,50,4550.0,11859271.0,2606,3728
BH19,ALL,4746,461375.0,1374026937.0,2978,4204
BH19,D,1711,217577.0,698257911.0,3209,4488
BH19,F,1589,105312.0,302729990.0,2875,4203
BH19,S,622,61675.0,178946458.0,2901,3968
BH19,T,824,76811.0,194092578.0,2527,3589
BH2,ALL,5445,375767.0,937377457.0,2495,3708
BH2,D,164,28340.0,67638150.0,2387,3595
BH2,F,4925,306172.0,783149894.0,2558,3788
BH2,S,84,10543.0,23462695.0,2225,3419
BH2,T,272,30712.0,63126718.0,2055,3104
BH20,ALL,4298,454203.0,1245212074.0,2742,3855
BH20,D,1915,251670.0,721853373.0,2868,4016
BH20,F,437,25718.0,65223855.0,2536,3703
BH20,S,910,88372.0,229225596.0,2594,3631
BH20,T,1036,88443.0,228909250.0,2588,3665
BH21,ALL,11830,1268184.0,3703072061.0,2920,4058
BH21,D,6100,805843.0,2387102030.0,2962,4119
BH21,F,1458,86507.0,220475451.0,2549,3706
BH21,S,2305,209683.0,631247620.0,3010,4099
BH21,T,1967,166151.0,464246960.0,2794,3896
BH22,ALL,10067,1060399.0,2964040481.0,2795,3960
BH22,D,5828,745207.0,2138979739.0,2870,4044
BH22,F,2115,146235.0,361873773.0,2475,3620
BH22,S,1168,94685.0,278346178.0,2940,4135
BH22,T,956,74272.0,184840791.0,2489,3571
BH23,ALL,20519,1978282.0,6015981631.0,3041,4289
BH23,D,8614,1039471.0,3357560738.0,3230,4501
BH23,F,4484,291661.0,808315845.0,2771,4009
BH23,S,3547,315238.0,892832164.0,2832,4035
BH23,T,3874,331912.0,957272884.0,2884,4112
BH24,ALL,7649,895719.0,2656042233.0,2965,4222
BH24,D,3974,607875.0,1871679613.0,3079,4370
BH24,F,1088,62574.0,169749642.0,2713,3969
BH24,S,1500,139524.0,381291950.0,2733,3877
BH24,T,1087,85746.0,233321028.0,2721,3911
BH25,ALL,10965,1012489.0,2916485409.0,2881,4117
BH25,D,4701,558781.0,1771738431.0,3171,4464
BH25,F,2673,174005.0,417387347.0,2399,3552
BH25,S,1403,123189.0,325418525.0,2642,3798
BH25,T,2188,156514.0,401941106.0,2568,3756
BH3,ALL,2208,306386.0,752161903.0,2455,3528
BH3,D,1116,220532.0,563575368.0,2556,3627
BH3,F,998,74303.0,162555639.0,2188,3283
BH3,S,58,6643.0,13233146.0,1992,2948
BH3,T,36,4908.0,12797750.0,2608,3560
BH31,ALL,6903,686558.0,1773639528.0,2583,3747
BH31,D,4269,507151.0,1305697827.0,2575,3717
BH31,F,362,21097.0,55815024.0,2646,3926
BH31,S,919,69916.0,189534537.0,2711,3914
BH31,T,1353,88394.0,222592140.0,2518,3748
BH4,ALL,6041,545416.0,1400748583.0,2568,3800
BH4,D,655,126402.0,353069364.0,2793,3995
BH4,F,4951,365097.0,898252015.0,2460,3700
BH4,S,111,14117.0,34688656.0,2457,3613
BH4,T,324,39800.0,114738548.0,2883,4157
BH5,ALL,5751,452493.0,1097991532.0,2427,3568
BH5,D,761,123102.0,277274744.0,2252,3240
BH5,F,4519,282603.0,718766637.0,2543,3783
BH5,S,300,30425.0,65340001.0,2148,3103
BH5,T,171,16363.0,36610150.0,2237,3178
BH6,ALL,10318,980196.0,2691540717.0,2746,3899
BH6,D,4262,534593.0,1533064838.0,2868,4001
BH6,F,4484,295403.0,777874644.0,2633,3860
BH6,S,1206,119556.0,298741369.0,2499,3558
BH6,T,366,30644.0,81859866.0,2671,3816
BH7,ALL,4484,460366.0,1095245908.0,2379,3424
BH7,D,2176,280670.0,716581569.0,2553,3635
BH7,F,1065,67722.0,136604974.0,2017,2991
BH7,S,945,87774.0,192122338.0,2189,3175
BH7,T,298,24200.0,49937027.0,2064,3083
BH8,ALL,11163,1005858.0,2275755094.0,2263,3321
BH8,D,3413,449142.0,1082750495.0,2411,3476
BH8,F,4392,275407.0,578556005.0,2101,3185
BH8,S,1879,173015.0,370595375.0,2142,3139
BH8,T,1479,108294.0,243853219.0,2252,3318
BH9,ALL,12605,1150273.0,2570371852.0,2235,3274
BH9,D,6701,723357.0,1636179429.0,2262,3293
BH9,F,2683,161715.0,332136037.0,2054,3082
BH9,S,2312,201993.0,444648218.0,2201,3237
BH9,T,909,63208.0,157408168.0,2490,3667
BL0,ALL,3647,349143.0,704025892.0,2016,2804
BL0,D,766,99051.0,236899173.0,2392,3270
BL0,F,433,27833.0,66551955.0,2391,3238
BL0,S,830,75675.0,156507847.0,2068,2908
BL0,T,1618,146584.0,244066917.0,1665,2353
BL1,ALL,21444,1958056.0,2770101707.0,1415,2040
BL1,D,3034,440125.0,865750809.0,1967,2812
BL1,F,2538,165196.0,258296872.0,1564,2328
BL1,S,5382,515917.0,816842326.0,1583,2229
BL1,T,10490,836818.0,829211700.0,991,1460
BL2,ALL,12735,1099236.0,1574939815.0,1433,2015
BL2,D,1901,215613.0,427656529.0,1983,2736
BL2,F,435,27111.0,41079344.0,1515,2194
BL2,S,4801,413226.0,636577992.0,1541,2137
BL2,T,5598,443286.0,469625950.0,1059,1540
BL3,ALL,15586,1315984.0,1512113196.0,1149,1684
BL3,D,1975,220792.0,383261293.0,1736,2502
BL3,F,573,29745.0,42437986.0,1427,2021
BL3,S,4472,379096.0,507464074.0,1339,1943
BL3,T,8566,686351.0,578949843.0,844,1263
BL4,ALL,4534,372383.0,463374007.0,1244,1789
BL4,D,284,29579.0,48632528.0,1644,2365
BL4,F,310,17548.0,21968296.0,1252,1887
BL4,S,1922,159331.0,217099392.0,1363,1928
BL4,T,2018,165925.0,175673791.0,1059,1542
BL5,ALL,5299,488268.0,864020179.0,1770,2494
BL5,D,1483,174393.0,363078179.0,2082,2899
BL5,F,362,21181.0,34603716.0,1634,2467
BL5,S,1793,153366.0,273041072.0,1780,2494
BL5,T,1661,139328.0,193297212.0,1387,1990
BL6,ALL,6024,585001.0,1118089675.0,1911,2667
BL6,D,1625,228771.0,525379340.0,2297,3170
BL6,F,485,29493.0,54158421.0,1836,2624
BL6,S,1594,139127.0,266158841.0,1913,2644
BL6,T,2320,187610.0,272393073.0,1452,2079
BL7,ALL,3157,347143.0,728835907.0,2100,2957
BL7,D,974,144699.0,343182601.0,2372,3304
BL7,F,421,35618.0,64204686.0,1803,2685
BL7,S,629,61002.0,124758004.0,2045,2868
BL7,T,1133,105824.0,196690616.0,1859,2624
BL8,ALL,10593,978747.0,1725544044.0,1763,2480
BL8,D,2580,313444.0,689524754.0,2200,3038
BL8,F,545,34326.0,60250745.0,1755,2584
BL8,S,3380,290772.0,535420750.0,1841,2573
BL8,T,4088,340205.0,440347795.0,1294,1876
BL9,ALL,16070,1424625.0,1973781689.0,1385,1982
BL9,D,1810,221597.0,433486440.0,1956,2706
BL9,F,1492,87924.0,144827462.0,1647,2447
BL9,S,4747,422636.0,678304596.0,1605,2246
BL9,T,8021,692468.0,717163191.0,1036,1530
BN1,ALL,31361,2795373.0,8966739738.0,3208,4585
BN1,D,2552,400633.0,1349888643.0,3369,4702
BN1,F,14241,850105.0,2662502019.0,3132,4597
BN1,S,5355,577169.0,1805602387.0,3128,4384
BN1,T,9213,967466.0,3148746689.0,3255,4646
BN10,ALL,7613,656526.0,1669046234.0,2542,3572
BN10,D,2646,280202.0,713476224.0,2546,3564
BN10,F,1476,77753.0,189000129.0,2431,3482
BN10,S,2148,188917.0,489792747.0,2593,3624
BN10,T,1343,109654.0,276777134.0,2524,3568
BN11,ALL,17185,1385854.0,3329465158.0,2402,3454
BN11,D,1105,165852.0,425092634.0,2563,3627
BN11,F,10456,645987.0,1580613697.0,2447,3542
BN11,S,1901,221953.0,530387509.0,2390,3415
BN11,T,3723,352062.0,793371318.0,2253,3236
BN12,ALL,5519,509208.0,1695460324.0,3330,4626
BN12,D,2024,236888.0,871068311.0,3677,5093
BN12,F,1585,100762.0,291440588.0,2892,4020
BN12,S,1331,122643.0,395468282.0,3225,4499
BN12,T,579,48915.0,137483143.0,2811,3933
BN13,ALL,12153,1072851.0,2836739952.0,2644,3728
BN13,D,3094,364004.0,997707576.0,2741,3857
BN13,F,1854,109299.0,254917197.0,2332,3345
BN13,S,4136,356037.0,979160328.0,2750,3849
BN13,T,3069,243511.0,604954851.0,2484,3530
BN14,ALL,12398,1184637.0,3031666177.0,2559,3639
BN14,D,2913,395297.0,1117995868.0,2828,3983
BN14,F,2887,164433.0,367612069.0,2236,3284
BN14,S,2849,289072.0,755755787.0,2614,3697
BN14,T,3749,335835.0,790302453.0,2353,3358
BN15,ALL,9052,751447.0,1995117213.0,2655,3723
BN15,D,1630,181299.0,498541520.0,2750,3830
BN15,F,1840,102026.0,247417951.0,2425,3505
BN15,S,3187,268861.0,767376335.0,2854,3949
BN15,T,2395,199261.0,481781407.0,2418,3432
BN16,ALL,8484,855068.0,2684185816.0,3139,4381
BN16,D,2940,416570.0,1426103835.0,3423,4741
BN16,F,2253,153693.0,401298437.0,2611,3757
BN16,S,1553,139668.0,443515322.0,3175,4389
BN16,T,1738,145137.0,413268222.0,2847,4002
BN17,ALL,12369,1004729.0,2346878494.0,2336,3364
BN17,D,1992,222488.0,600882455.0,2701,3849
BN17,F,3416,186416.0,386371958.0,2073,3068
BN17,S,2723,239956.0,607995050.0,2534,3569
BN17,T,4238,355869.0,751629031.0,2112,3078
BN18,ALL,4087,452479.0,1388960480.0,3070,4224
BN18,D,1420,208372.0,667430068.0,3203,4308
BN18,F,422,29750.0,81681475.0,2746,3989
BN18,S,1067,105428.0,309393000.0,2935,4031
BN18,T,1178,108929.0,330455937.0,3034,4313
BN2,ALL,30566,2629694.0,7809269130.0,2970,4289
BN2,D,3013,392275.0,1264977573.0,3225,4504
BN2,F,11402,695190.0,2160768773.0,3108,4556
BN2,S,4147,401434.0,1093289966.0,2723,3918
BN2,T,12004,1140795.0,3290232818.0,2884,4182
BN20,ALL,8847,949819.0,2415095355.0,2543,3624
BN20,D,2406,351008.0,1024183734.0,2918,4105
BN20,F,3224,270058.0,594375631.0,2201,3212
BN20,S,1830,188019.0,459975659.0,2446,3469
BN20,T,1387,140734.0,336560331.0,2391,3421
BN21,ALL,12912,1137339.0,2401194422.0,2111,3071
BN21,D,1595,224502.0,552805954.0,2462,3458
BN21,F,7684,518170.0,1059332290.0,2044,2991
BN21,S,1078,131832.0,278091367.0,2109,3110
BN21,T,2555,262835.0,510964811.0,1944,2877
BN22,ALL,13148,1134729.0,2376450954.0,2094,2989
BN22,D,1703,178678.0,493029783.0,2759,3789
BN22,F,1858,104839.0,204170199.0,1947,2849
BN22,S,3226,301037.0,663196284.0,2203,3116
BN22,T,6361,550175.0,1016054688.0,1847,2686
BN23,ALL,14045,1166866.0,2732443457.0,2342,3453
BN23,D,2577,254681.0,630537742.0,2476,3560
BN23,F,4188,287328.0,720647798.0,2508,3840
BN23,S,3080,249887.0,584927846.0,2341,3381
BN23,T,4200,374970.0,796330071.0,2124,3133
BN24,ALL,2896,279945.0,783284139.0,2798,3866
BN24,D,1360,157802.0,457228836.0,2897,3989
BN24,F,356,21549.0,45479108.0,2110,3046
BN24,S,823,69589.0,203113534.0,2919,3984
BN24,T,357,31005.0,77462661.0,2498,3550
BN25,ALL,10592,1010649.0,2655120702.0,2627,3719
BN25,D,4340,514597.0,1453811677.0,2825,3958
BN25,F,2279,139125.0,325972174.0,2343,3399
BN25,S,2286,209999.0,533534568.0,2541,3601
BN25,T,1687,146928.0,341802283.0,2326,3350
BN26,ALL,5435,461234.0,1257348430.0,2726,3790
BN26,D,1422,163414.0,494631494.0,3027,4181
BN26,F,844,48065.0,96088222.0,1999,2904
BN26,S,2391,186743.0,513062013.0,2747,3805
BN26,T,778,63012.0,153566701.0,2437,3410
BN27,ALL,11337,1047917.0,2592198139.0,2474,3450
BN27,D,3687,443855.0,1165007265.0,2625,3640
BN27,F,855,50870.0,108062248.0,2124,3022
BN27,S,4062,339957.0,839351999.0,2469,3440
BN27,T,2733,213235.0,479776627.0,2250,3173
BN3,ALL,35105,3193211.0,10579838831.0,3313,4698
BN3,D,2890,510712.0,1925595184.0,3770,5195
BN3,F,20935,1374481.0,4387635815.0,3192,4624
BN3,S,5557,693029.0,2305294211.0,3326,4626
BN3,T,5723,614989.0,1961313621.0,3189,4535
BN41,ALL,3634,290684.0,947911379.0,3261,4596
BN41,D,374,34568.0,120069797.0,3473,4884
BN41,F,629,37611.0,105098603.0,2794,3941
BN41,S,1179,96944.0,330114679.0,3405,4778
BN41,T,1452,121561.0,392628300.0,3230,4572
BN42,ALL,1684,155280.0,500333076.0,3222,4499
BN42,D,273,31686.0,112739565.0,3558,4934
BN42,F,376,24179.0,64461790.0,2666,3825
BN42,S,656,65054.0,214675916.0,3300,4580
BN42,T,379,34361.0,108455805.0,3156,4417
BN43,ALL,8677,804550.0,2478829226.0,3081,4311
BN43,D,1443,197687.0,634517467.0,3210,4444
BN43,F,2008,125488.0,393660268.0,3137,4481
BN43,S,2549,246969.0,766108257.0,3102,4301
BN43,T,2677,234406.0,684543234.0,2920,4121
BN44,ALL,2881,285476.0,914219195.0,3202,4533
BN44,D,982,131109.0,437581096.0,3338,4676
BN44,F,455,26631.0,73904232.0,2775,4085
BN44,S,703,72330.0,224647510.0,3106,4366
BN44,T,741,55406.0,178086357.0,3214,4630
BN45,ALL,154,20974.0,69889363.0,3332,4754
BN45,D,76,13476.0,42289258.0,3138,4417
BN45,F,9,406.0,1049500.0,2585,3816
BN45,S,46,5433.0,19838050.0,3651,5322
BN45,T,23,1659.0,6712555.0,4046,5868
BN5,ALL,2610,315597.0,1026144521.0,3251,4564
BN5,D,1215,193214.0,647784219.0,3353,4685
BN5,F,188,10723.0,32725740.0,3052,4328
BN5,S,707,70433.0,223743242.0,3177,4414
BN5,T,500,41227.0,121891320.0,2957,4314
BN6,ALL,5447,620171.0,2218130476.0,3577,4899
BN6,D,2153,314239.0,1201539962.0,3824,5197
BN6,F,712,45360.0,127846684.0,2818,4053
BN6,S,1793,189447.0,658620672.0,3477,4751
BN6,T,789,71125.0,230123158.0,3235,4517
BN7,ALL,6490,628405.0,2230660861.0,3550,4960
BN7,D,970,157927.0,600356460.0,3801,5275
BN7,F,1224,73282.0,247917200.0,3383,4818
BN7,S,1664,165767.0,556685016.0,3358,4704
BN7,T,2632,231429.0,825702185.0,3568,4975
BN8,ALL,3116,391876.0,1296502519.0,3308,4595
BN8,D,1410,234449.0,786760888.0,3356,4674
BN8,F,241,16665.0,46662724.0,2800,3981
BN8,S,955,98142.0,323178962.0,3293,4515
BN8,T,510,42620.0,139899945.0,3282,4584
BN9,ALL,5056,443128.0,934095960.0,2108,3047
BN9,D,884,98477.0,230593728.0,2342,3354
BN9,F,732,43386.0,94470243.0,2177,3242
BN9,S,1504,135000.0,293194032.0,2172,3092
BN9,T,1936,166265.0,315837957.0,1900,2779
BR1,ALL,19142,1843621.0,6283865689.0,3408,4857
BR1,D,2129,421922.0,1599175389.0,3790,5297
BR1,F,6243,416754.0,1415212279.0,3396,4948
BR1,S,3153,368949.0,1248292455.0,3383,4749
BR1,T,7617,635996.0,2021185566.0,3178,4568
BR2,ALL,17364,1757122.0,6398178286.0,3641,5124
BR2,D,2486,443158.0,1723460000.0,3889,5409
BR2,F,5607,376955.0,1299667628.0,3448,5004
BR2,S,5101,558496.0,2019141244.0,3615,5035
BR2,T,4170,378513.0,1355909414.0,3582,5044
BR3,ALL,19877,1924411.0,7232356783.0,3758,5308
BR3,D,1757,332203.0,1388477942.0,4180,5788
BR3,F,9360,626098.0,2163490254.0,3456,5087
BR3,S,3337,418533.0,1577139558.0,3768,5220
BR3,T,5423,547577.0,2103249029.0,3841,5338
BR4,ALL,5233,585026.0,2197055933.0,3755,5183
BR4,D,780,116680.0,462874895.0,3967,5482
BR4,F,953,56114.0,184725409.0,3292,4860
BR4,S,2639,323628.0,1219775671.0,3769,5142
BR4,T,861,88604.0,329679958.0,3721,5145
BR5,ALL,12680,1088427.0,3573391565.0,3283,4624
BR5,D,1223,156387.0,588472463.0,3763,5311
BR5,F,2073,116028.0,339555940.0,2926,4251
BR5,S,5607,522267.0,1779853182.0,3408,4746
BR5,T,3777,293745.0,865509980.0,2946,4191
BR6,ALL,15494,1685995.0,6181052654.0,3666,5116
BR6,D,4289,690379.0,2621307817.0,3797,5295
BR6,F,2175,129693.0,445053199.0,3432,4893
BR6,S,5542,568116.0,2109868766.0,3714,5127
BR6,T,3488,297807.0,1004822872.0,3374,4777
BR7,ALL,7209,860081.0,3400768169.0,3954,5554
BR7,D,1899,376382.0,1574385906.0,4183,5839
BR7,F,1955,143707.0,536535377.0,3734,5388
BR7,S,1396,153162.0,577148756.0,3768,5264
BR7,T,1959,186830.0,712698130.0,3815,5347
BR8,ALL,6038,524140.0,1586055809.0,3026,4182
BR8,D,741,94561.0,303339275.0,3208,4482
